Personalekategori,Stilling,Løntrin,Årsværk,Basisløn,Plustid,Pension,Faste/midl. tillæg (Centrale),Faste tillæg (Lokale),Midlert. tillæg (Lokale),Engangs-vederlag,Andre tillæg,Samlet løn,Periode,Ministerområde,Hovedkonto,Type
49 - Magistre,Forskningsbibliotekar,AC basisløntrin 8,11.5,36180,0,8052,45,7134,30,123,0,51565,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
49 - Magistre,Informationsspecialist,"AC basisløntrin 4, 2-årigt",6.0,29692,0,6126,0,3114,0,0,0,38933,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
49 - Magistre,Informationsspecialist,AC basisløntrin 5,4.0,32001,0,6587,0,3354,0,250,0,42192,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
49 - Magistre,Informationsspecialist,AC basisløntrin 8,41.9,36181,0,7971,87,6681,45,151,0,51116,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
49 - Magistre,IT-Udvikler,AC basisløntrin 8,7.0,36181,0,8542,0,9996,0,0,0,54719,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
49 - Magistre,Kommunikationsmedarbejder,AC basisløntrin 8,4.0,36181,0,7813,0,5959,0,0,0,49953,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
49 - Magistre,Konservator,AC basisløntrin 8,3.6,36180,0,8374,0,8950,0,0,0,53503,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
49 - Magistre,Rådgiver,AC basisløntrin 8,4.0,36181,0,8050,0,7273,0,0,0,51504,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
49 - Magistre,Sektionsleder,LR 36 (pers.ledelse u.åremål),7.2,53609,0,10118,1268,0,0,636,0,65632,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
49 - Magistre,Seniorforsker,AC basisløntrin 8,13.9,36181,0,9109,9590,3538,0,173,0,58590,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
49 - Magistre,Specialkonsulent,LR 35 (u.åremål),30.8,47018,0,9140,49,2413,0,122,0,58741,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
185 - Grafiske Arbejdere,Konserveringstekniker,Trin 1,4.6,31336,0,6718,59,8958,295,541,18,47924,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
211 - Tjenestemandslignende,Vagtbetjent,Trin 3,9.0,27671,0,5832,28,3411,0,324,4147,41413,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
239 - IT-medarbejdere,IT-systemadministrator,"Løngruppe 4, Løntrin 1",4.0,35746,0,8183,95,11380,0,117,0,55521,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
239 - IT-medarbejdere,IT-Udvikler,"Løngruppe 2, Løntrin 5",5.0,32772,0,7063,0,7734,0,400,0,47968,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
240 - Kontorfunktionærer,Biblioteksmedarbejder,"Løngrp. 1, Provins, Løntrin 1",5.0,24892,0,5201,0,6375,0,223,47,36738,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
240 - Kontorfunktionærer,Biblioteksmedarbejder,"Løngrp. 3, Hovedstad, Løntrin 1",15.4,31148,0,5655,82,2667,183,266,57,40059,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
240 - Kontorfunktionærer,Biblioteksmedarbejder,"Løngrp. 3, Provins, Løntrin 1",4.7,30207,0,5720,98,4212,0,178,125,40540,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
240 - Kontorfunktionærer,Biblioteksmedarbejder,"Løngrp. 3, Hovedstad, Løntrin 2",5.9,32880,0,6147,47,4241,0,210,85,43611,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
240 - Kontorfunktionærer,Biblioteksmedarbejder,"Løngrp. 2, Provins, Sats I",3.7,26768,0,4939,0,2866,0,0,155,34729,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
240 - Kontorfunktionærer,Biblioteksmedarbejder,"Løngrp. 2, Hovedstad, Sats II",11.8,29754,0,5343,199,2185,0,95,81,37657,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
240 - Kontorfunktionærer,Biblioteksmedarbejder,"Løngrp. 2, Provins, Sats II",6.9,28662,0,5480,92,4231,0,0,72,38538,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
240 - Kontorfunktionærer,Elev,Trin 1,4.0,23194,0,3909,0,0,0,0,160,27263,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
240 - Kontorfunktionærer,Studentermedhjælper,Trin 1,24.5,20745,0,3354,0,0,0,0,1372,25470,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
240 - Kontorfunktionærer,Økonomimedarbejder,"Løngrp. 3, Hovedstad, Løntrin 1",4.4,31148,0,7021,0,7312,0,0,18,45498,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
252 - Vagtfunktionærer,Biblioteksbetjent,Løngruppe III,5.0,27607,0,4534,0,1301,0,533,18,33994,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
252 - Vagtfunktionærer,Vagtbetjent,Løngruppe I,3.2,24560,0,4483,111,3591,0,0,1513,34258,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
252 - Vagtfunktionærer,Vagtbetjent,Løngruppe II,7.0,25946,0,4308,0,1457,0,24,2724,34459,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
252 - Vagtfunktionærer,Vagtbetjent,Løngruppe III,4.0,27607,0,4745,0,2706,0,292,4015,39366,"2025, 4. kvt.",§21 - Kulturministeriet,§21.31.13 - Det Kgl. Bibliotek,Andet
49 - Magistre,Akademisk medarbejder,AC basisløntrin 8,6.6,36181,0,7604,4280,1780,0,283,1588,51715,"2025, 4. kvt.",§21 - Kulturministeriet,§21.32.01 - Rigsarkivet,Andet
49 - Magistre,Arkivar,"AC basisløntrin 4, 2-årigt",4.0,29692,0,6083,2865,893,0,313,246,40092,"2025, 4. kvt.",§21 - Kulturministeriet,§21.32.01 - Rigsarkivet,Andet
49 - Magistre,Arkivar,AC basisløntrin 8,28.6,36181,0,7817,2905,3820,59,185,987,51953,"2025, 4. kvt.",§21 - Kulturministeriet,§21.32.01 - Rigsarkivet,Andet
49 - Magistre,Enhedschef,LR 36 (pers.ledelse u.åremål),7.0,53609,0,11222,0,7400,0,2619,0,74851,"2025, 4. kvt.",§21 - Kulturministeriet,§21.32.01 - Rigsarkivet,Andet
49 - Magistre,Seniorforsker,AC basisløntrin 8,14.0,36181,0,9004,10457,2096,0,223,0,57962,"2025, 4. kvt.",§21 - Kulturministeriet,§21.32.01 - Rigsarkivet,Andet
49 - Magistre,Specialkonsulent,LR 35 (u.åremål),13.0,46938,0,9075,128,2063,0,224,217,58645,"2025, 4. kvt.",§21 - Kulturministeriet,§21.32.01 - Rigsarkivet,Andet
211 - Tjenestemandslignende,Arkivbetjent,Trin 3,4.0,27671,0,5969,0,3937,0,0,48,37626,"2025, 4. kvt.",§21 - Kulturministeriet,§21.32.01 - Rigsarkivet,Andet
239 - IT-medarbejdere,IT-Medarbejder,"Løngruppe 2, Løntrin 5",6.9,32771,0,6443,314,3894,0,0,0,43422,"2025, 4. kvt.",§21 - Kulturministeriet,§21.32.01 - Rigsarkivet,Andet
240 - Kontorfunktionærer,Assistent,"Løngrp. 2, Provins, Sats I",5.0,26768,0,4524,0,269,0,0,0,31561,"2025, 4. kvt.",§21 - Kulturministeriet,§21.32.01 - Rigsarkivet,Andet
240 - Kontorfunktionærer,Dokumentalist,"Løngrp. 3, Hovedstad, Løntrin 1",10.5,31148,0,5184,46,319,0,222,16,36935,"2025, 4. kvt.",§21 - Kulturministeriet,§21.32.01 - Rigsarkivet,Andet
240 - Kontorfunktionærer,Dokumentalist,"Løngrp. 3, Provins, Løntrin 1",10.0,30207,0,5089,0,361,0,0,0,35656,"2025, 4. kvt.",§21 - Kulturministeriet,§21.32.01 - Rigsarkivet,Andet
240 - Kontorfunktionærer,HR-medarbejder,"Løngrp. 3, Hovedstad, Løntrin 1",5.0,31148,0,5543,0,3123,0,167,0,39981,"2025, 4. kvt.",§21 - Kulturministeriet,§21.32.01 - Rigsarkivet,Andet
240 - Kontorfunktionærer,Overassistent,"Løngrp. 3, Hovedstad, Løntrin 1",4.0,31148,0,5545,130,2143,0,313,23,39302,"2025, 4. kvt.",§21 - Kulturministeriet,§21.32.01 - Rigsarkivet,Andet
240 - Kontorfunktionærer,Overassistent,"Løngrp. 3, Provins, Løntrin 1",3.9,30206,0,5551,56,3152,0,280,0,39246,"2025, 4. kvt.",§21 - Kulturministeriet,§21.32.01 - Rigsarkivet,Andet
240 - Kontorfunktionærer,Studentermedhjælper,Trin 1,11.5,22573,0,3721,0,0,0,0,10,26304,"2025, 4. kvt.",§21 - Kulturministeriet,§21.32.01 - Rigsarkivet,Andet
252 - Vagtfunktionærer,Operatør,Løngruppe I,4.0,24561,0,4082,54,1275,0,0,0,29972,"2025, 4. kvt.",§21 - Kulturministeriet,§21.32.01 - Rigsarkivet,Andet
49 - Magistre,Seniorforsker,AC basisløntrin 8,5.8,36181,0,9883,10321,7066,0,326,0,63777,"2025, 4. kvt.",§21 - Kulturministeriet,§21.32.07 - Dansk Sprognævn,Andet
43 - Arkitekter,Arkitekt,AC basisløntrin 8,4.0,36181,0,7657,88,5007,0,0,0,48933,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
49 - Magistre,Akademisk medarbejder,AC basisløntrin 8,5.5,35958,0,7624,29,5087,0,106,3,48806,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
49 - Magistre,Enhedsleder,LR 36 (pers.ledelse u.åremål),4.0,53609,0,12121,135,12236,0,0,0,78102,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
49 - Magistre,Forskningsprofessor,LR 37 (u.åremål),5.0,54244,0,11970,10576,0,327,0,0,77117,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
49 - Magistre,Konservator,"AC basisløntrin 4, 2-årigt",4.0,29692,0,5856,0,1619,0,0,0,37167,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
49 - Magistre,Konservator,AC basisløntrin 8,27.0,36180,0,8311,279,8120,322,68,0,53281,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
49 - Magistre,Museumsinspektør,"AC basisløntrin 4, 2-årigt",3.7,29402,0,5448,0,289,0,0,0,35139,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
49 - Magistre,Museumsinspektør,AC basisløntrin 8,36.3,36181,0,8094,340,6785,0,34,0,51435,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
49 - Magistre,Projektleder,AC basisløntrin 8,3.9,36180,0,8510,94,9686,0,216,0,54686,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
49 - Magistre,Seniorforsker,AC basisløntrin 8,24.6,36181,0,9302,10553,3564,66,156,0,59821,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
50 - Tekniske funktionærer,Konserveringstekn.,Trin 1,11.8,30432,0,6058,93,5833,0,113,0,42529,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
136 - Lager- og Handelsarbejdere,Servicebetjent,Trin 1,4.0,27029,0,5414,0,5573,0,0,343,38360,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
139 - Gartnere og gartneriarbejdere,Gartner,Trin 2,4.0,29977,0,5618,0,6155,0,208,523,42480,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
179 - Håndværkere og Teknikere,Tækker,Trin 1,4.0,30316,0,6616,77,8268,0,0,0,45277,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
201 - Tjenestemænd,Museumsbetjent,Trin 3,4.0,27671,0,4587,469,1291,0,0,2048,36067,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
240 - Kontorfunktionærer,Butiksassistent,"Løngrp. 2, Hovedstad, Sats I",6.3,27860,0,5195,0,2149,0,0,1020,36223,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
240 - Kontorfunktionærer,Chefsekretær,"Løngrp. 3, Hovedstad, Løntrin 2",4.0,32881,0,7076,85,10022,0,0,0,50063,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
240 - Kontorfunktionærer,Kontorfuldmægtig,"Løngrp. 3, Hovedstad, Løntrin 1",8.8,31148,0,6254,129,6547,0,0,0,44078,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
240 - Kontorfunktionærer,Løn -og Pers.medarb,"Løngrp. 3, Hovedstad, Løntrin 1",3.9,31148,0,6448,0,7896,0,475,0,45967,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
240 - Kontorfunktionærer,Museumsvært,"Løngrp. 2, Provins, Sats I",3.2,26768,0,5740,36,1017,0,0,784,34345,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
240 - Kontorfunktionærer,Sekretær,"Løngrp. 3, Hovedstad, Løntrin 1",3.7,31148,0,5776,0,3720,0,0,0,40645,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
240 - Kontorfunktionærer,Studentermedhjælper,Trin 2,4.4,20700,0,2958,0,0,0,0,547,24205,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
252 - Vagtfunktionærer,Museumsbetjent,Løngruppe II,4.2,25395,0,4647,122,1947,0,596,2666,35373,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
252 - Vagtfunktionærer,Museumsvært,Løngruppe II,27.8,25945,0,4549,12,547,0,265,1904,33222,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
252 - Vagtfunktionærer,Vagtbetjent,Løngruppe II,7.7,25722,0,4193,46,866,0,130,3918,34875,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
553 - Ph.d. Stipendiater,Ph.d. Studerende,AC basisløntrin 8,4.0,36181,0,6736,1551,0,0,0,0,44468,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
747 - Rengøringsassistenter,Rengøringsassistent,Trin 1,3.8,23481,0,3782,0,0,0,130,963,28356,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
747 - Rengøringsassistenter,Rengøringsassistent,Trin 2,26.1,24961,0,4435,552,1113,0,134,940,32135,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.11 - Nationalmuseet,Andet
49 - Magistre,Museumsinspektør,AC basisløntrin 8,5.0,36181,0,8691,0,10362,458,0,0,55691,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.17 - Det Grønne Museum,Andet
49 - Magistre,Akademisk medarbejder,AC basisløntrin 8,6.0,36181,0,7813,670,5433,0,0,0,50096,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.21 - Statens Museum for Kunst,Andet
49 - Magistre,Konservator,AC basisløntrin 8,6.0,36181,0,8014,61,6041,972,0,0,51269,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.21 - Statens Museum for Kunst,Andet
49 - Magistre,Museumsinspektør,AC basisløntrin 8,3.2,36180,0,7967,89,4709,1843,0,0,50787,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.21 - Statens Museum for Kunst,Andet
49 - Magistre,Projektforsker,AC basisløntrin 8,4.0,36181,0,8137,3849,3904,0,0,0,52070,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.21 - Statens Museum for Kunst,Andet
49 - Magistre,Seniorforsker,AC basisløntrin 8,7.0,36181,0,9516,9625,4510,1249,0,0,61080,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.21 - Statens Museum for Kunst,Andet
240 - Kontorfunktionærer,Studentermedhjælper,Trin 1,6.3,20742,0,3368,0,0,0,0,666,24775,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.21 - Statens Museum for Kunst,Andet
252 - Vagtfunktionærer,Museumsvært,Løngruppe I,3.9,24432,0,4250,453,2043,0,0,1573,32751,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.23 - Den Hirschsprungske Samling,Andet
240 - Kontorfunktionærer,Butiksmedarbejder,"Løngrp. 2, Hovedstad, Sats I",3.6,25184,0,4101,0,0,0,0,2305,31590,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.25 - Ordrupgaard,Andet
252 - Vagtfunktionærer,Vagtfunktionær,Løngruppe II,14.6,25945,0,4260,786,253,0,91,3624,34959,"2025, 4. kvt.",§21 - Kulturministeriet,§21.33.25 - Ordrupgaard,Andet
49 - Magistre,Lektor,AC basisløntrin 8,9.6,36180,0,8708,4637,6150,0,610,0,56285,"2025, 4. kvt.",§21 - Kulturministeriet,§21.41.09 - Kunstakademiets Billedkunstskoler,Andet
49 - Magistre,Professor,LR 37 (u.åremål),3.2,54243,0,11678,9030,0,0,0,0,74950,"2025, 4. kvt.",§21 - Kulturministeriet,§21.41.09 - Kunstakademiets Billedkunstskoler,Andet
49 - Magistre,Adjunkt,AC basisløntrin 8,3.6,36180,0,8910,4611,0,0,1665,0,51367,"2025, 4. kvt.",§21 - Kulturministeriet,§21.41.21 - Det Kgl. Danske Musikkonservatorium,Andet
49 - Magistre,Lektor,AC basisløntrin 8,6.4,36180,0,11411,7963,1511,0,2112,0,59177,"2025, 4. kvt.",§21 - Kulturministeriet,§21.41.21 - Det Kgl. Danske Musikkonservatorium,Andet
49 - Magistre,Professor,LR 37 (u.åremål),8.3,54243,0,15338,290,3937,0,3899,0,77707,"2025, 4. kvt.",§21 - Kulturministeriet,§21.41.21 - Det Kgl. Danske Musikkonservatorium,Andet
49 - Magistre,Studiekoordinator,AC basisløntrin 8,5.8,36181,0,7970,1772,5569,0,631,0,52122,"2025, 4. kvt.",§21 - Kulturministeriet,§21.41.21 - Det Kgl. Danske Musikkonservatorium,Andet
49 - Magistre,Studielektor,AC basisløntrin 8,4.4,36181,0,9561,6525,529,0,1703,0,54498,"2025, 4. kvt.",§21 - Kulturministeriet,§21.41.21 - Det Kgl. Danske Musikkonservatorium,Andet
49 - Magistre,Lektor,AC basisløntrin 8,7.5,36181,0,9020,7822,4741,0,0,0,57763,"2025, 4. kvt.",§21 - Kulturministeriet,§21.41.26 - Rytmisk Musikkonservatorium,Andet
49 - Magistre,Adjunkt,AC basisløntrin 8,5.2,36180,0,8034,4652,2377,0,238,0,51482,"2025, 4. kvt.",§21 - Kulturministeriet,§21.41.27 - Det Jyske Musikkonservatorium,Andet
49 - Magistre,Chefkons. m. personaleledelse,LR 36 (pers.ledelse u.åremål),4.0,53609,0,10379,0,2730,0,500,0,67218,"2025, 4. kvt.",§21 - Kulturministeriet,§21.41.27 - Det Jyske Musikkonservatorium,Andet
49 - Magistre,Docent,AC basisløntrin 8,4.7,36180,0,8470,4345,5106,0,354,0,54454,"2025, 4. kvt.",§21 - Kulturministeriet,§21.41.27 - Det Jyske Musikkonservatorium,Andet
49 - Magistre,Lektor,AC basisløntrin 8,14.1,36180,0,8717,7858,2579,447,89,0,55870,"2025, 4. kvt.",§21 - Kulturministeriet,§21.41.27 - Det Jyske Musikkonservatorium,Andet
49 - Magistre,Studielektor,AC basisløntrin 8,4.8,36180,0,8247,6483,1830,0,0,0,52740,"2025, 4. kvt.",§21 - Kulturministeriet,§21.41.27 - Det Jyske Musikkonservatorium,Andet
49 - Magistre,Adjunkt,AC basisløntrin 8,3.9,36177,0,7541,4604,0,0,533,0,48855,"2025, 4. kvt.",§21 - Kulturministeriet,§21.41.28 - Syddansk Musikkonservatorium,Andet
49 - Magistre,Lektor,AC basisløntrin 8,6.9,36215,0,8499,7854,1740,178,180,0,54667,"2025, 4. kvt.",§21 - Kulturministeriet,§21.41.28 - Syddansk Musikkonservatorium,Andet
240 - Kontorfunktionærer,Kontorfunktionær,"Løngrp. 3, Provins, Løntrin 2",6.4,32334,0,6743,48,8414,68,130,0,47738,"2025, 4. kvt.",§21 - Kulturministeriet,§21.41.28 - Syddansk Musikkonservatorium,Andet
94 - Kunstnerisk/vidensk. personale,Lektor,AC basisløntrin 8,11.6,36181,0,9131,7822,5827,655,431,0,60046,"2025, 4. kvt.",§21 - Kulturministeriet,§21.41.31 - Den Danske Scenekunstskole,Andet
94 - Kunstnerisk/vidensk. personale,Studielektor,AC basisløntrin 8,17.2,36180,0,8731,8506,1062,0,82,0,54561,"2025, 4. kvt.",§21 - Kulturministeriet,§21.41.31 - Den Danske Scenekunstskole,Andet
"99 - Lærere, Den Danske Filmskole",'-,Trin 1,6.0,42456,0,7395,5332,0,0,0,0,55183,"2025, 4. kvt.",§21 - Kulturministeriet,§21.41.41 - Den Danske Filmskole,Andet
"99 - Lærere, Den Danske Filmskole",Faglærer,Trin 1,3.3,42458,0,7471,6870,0,0,0,0,56799,"2025, 4. kvt.",§21 - Kulturministeriet,§21.41.41 - Den Danske Filmskole,Andet
240 - Kontorfunktionærer,Koordinator,"Løngrp. 3, Hovedstad, Løntrin 1",3.7,31147,0,6381,160,7052,173,227,0,45141,"2025, 4. kvt.",§21 - Kulturministeriet,§21.41.41 - Den Danske Filmskole,Andet
46 - Jurister/økonomer,Chefkonsulent,LR 36 (u.åremål),10.3,50522,0,10808,2082,5633,404,1659,0,71108,"2025, 4. kvt.","§22 - By-, Land- og Kirkeministeriet",§22.11.01 - Departementet,Departement
46 - Jurister/økonomer,Fuldmægtig,"AC basisløntrin 4, 2-årigt",5.0,29692,0,6467,3820,2357,0,0,0,42337,"2025, 4. kvt.","§22 - By-, Land- og Kirkeministeriet",§22.11.01 - Departementet,Departement
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 8,5.0,36181,0,9071,4813,9594,0,917,0,60576,"2025, 4. kvt.","§22 - By-, Land- og Kirkeministeriet",§22.11.01 - Departementet,Departement
46 - Jurister/økonomer,Kontorchef,LR 37 (m.åremål),4.0,56605,0,14364,11156,0,10633,5417,0,98175,"2025, 4. kvt.","§22 - By-, Land- og Kirkeministeriet",§22.11.01 - Departementet,Departement
46 - Jurister/økonomer,Specialkonsulent,LR 35 (u.åremål),16.8,47071,0,9416,2107,1825,0,1239,0,61659,"2025, 4. kvt.","§22 - By-, Land- og Kirkeministeriet",§22.11.01 - Departementet,Departement
46 - Jurister/økonomer,Chefkonsulent,LR 36 (u.åremål),13.7,50915,0,10619,65,6663,0,1127,0,69390,"2025, 4. kvt.","§22 - By-, Land- og Kirkeministeriet",§22.51.01 - Plan- og Landdistriktsstyrelsen,Styrelse
46 - Jurister/økonomer,Fuldmægtig,"AC basisløntrin 4, 2-årigt",4.4,28933,0,5742,3497,545,0,229,0,38947,"2025, 4. kvt.","§22 - By-, Land- og Kirkeministeriet",§22.51.01 - Plan- og Landdistriktsstyrelsen,Styrelse
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 8,5.9,36181,0,7908,4479,3365,0,384,0,52316,"2025, 4. kvt.","§22 - By-, Land- og Kirkeministeriet",§22.51.01 - Plan- og Landdistriktsstyrelsen,Styrelse
46 - Jurister/økonomer,Specialkonsulent,LR 35 (u.åremål),12.6,47115,0,9117,0,2242,0,777,0,59251,"2025, 4. kvt.","§22 - By-, Land- og Kirkeministeriet",§22.51.01 - Plan- og Landdistriktsstyrelsen,Styrelse
49 - Magistre,Fuldmægtig,AC basisløntrin 8,8.0,36181,0,7907,5037,2996,0,0,0,52121,"2025, 4. kvt.","§22 - By-, Land- og Kirkeministeriet",§22.51.01 - Plan- og Landdistriktsstyrelsen,Styrelse
49 - Magistre,Specialkonsulent,LR 35 (u.åremål),4.0,47498,0,9160,0,2100,0,1000,122,59880,"2025, 4. kvt.","§22 - By-, Land- og Kirkeministeriet",§22.51.01 - Plan- og Landdistriktsstyrelsen,Styrelse
240 - Kontorfunktionærer,Kontorfunktionær,"Løngrp. 3, Provins, Løntrin 1",25.1,30206,0,5559,23,3253,0,388,0,39429,"2025, 4. kvt.","§22 - By-, Land- og Kirkeministeriet",§22.51.01 - Plan- og Landdistriktsstyrelsen,Styrelse
46 - Jurister/økonomer,Chefkonsulent,LR 36 (u.åremål),23.7,50522,0,11004,2203,6900,0,950,0,71580,"2025, 4. kvt.",§23 - Miljø- og Ligestillingsministeriet,§23.11.01 - Departementet,Departement
46 - Jurister/økonomer,Fuldmægtig,"AC basisløntrin 4, 2-årigt",20.0,29692,0,6312,4334,988,0,208,0,41535,"2025, 4. kvt.",§23 - Miljø- og Ligestillingsministeriet,§23.11.01 - Departementet,Departement
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 5,8.0,32001,0,6646,3888,993,0,594,0,44121,"2025, 4. kvt.",§23 - Miljø- og Ligestillingsministeriet,§23.11.01 - Departementet,Departement
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 6,6.0,34106,0,7432,4362,2908,0,1313,0,50120,"2025, 4. kvt.",§23 - Miljø- og Ligestillingsministeriet,§23.11.01 - Departementet,Departement
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 8,30.1,36181,0,8455,5658,4366,0,970,0,55631,"2025, 4. kvt.",§23 - Miljø- og Ligestillingsministeriet,§23.11.01 - Departementet,Departement
46 - Jurister/økonomer,Kontorchef,LR 37 (m.åremål),10.0,56605,0,15004,10747,647,13941,5758,0,102702,"2025, 4. kvt.",§23 - Miljø- og Ligestillingsministeriet,§23.11.01 - Departementet,Departement
46 - Jurister/økonomer,Specialkonsulent,LR 35 (u.åremål),28.7,46938,0,9750,2473,3448,0,1116,0,63724,"2025, 4. kvt.",§23 - Miljø- og Ligestillingsministeriet,§23.11.01 - Departementet,Departement
46 - Jurister/økonomer,Teamleder,LR 36 (u.åremål),15.9,50692,0,10905,2118,6433,0,1952,0,72099,"2025, 4. kvt.",§23 - Miljø- og Ligestillingsministeriet,§23.11.01 - Departementet,Departement
