Personalekategori,Stilling,Løntrin,Årsværk,Basisløn,Plustid,Pension,Faste/midl. tillæg (Centrale),Faste tillæg (Lokale),Midlert. tillæg (Lokale),Engangs-vederlag,Andre tillæg,Samlet løn,Periode,Ministerområde,Hovedkonto,Type
171 - Stampers.Tjm. HKKF,Overkonstabel-1,Trin 1,7.0,24837,0,5103,4631,4106,0,527,1092,40296,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
188 - Officerer,Kaptajn,Trin 2,27.1,33503,226,7093,6952,234,4887,831,1948,55675,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
188 - Officerer,Major,Trin 4,8.0,37173,0,8952,8312,460,5095,1057,343,61391,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
188 - Officerer,Major,Trin 5,54.0,39462,0,9692,8274,385,6400,1117,468,65797,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
188 - Officerer,Oberstløjtnant,Trin 1,7.0,53547,0,11145,4770,7759,0,4131,542,81895,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
188 - Officerer,Orlogskaptajn,Trin 5,13.0,39462,0,9357,7772,167,7138,705,477,65080,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
208 - Stampers.Tjm. CS,Chefsergent,Trin 8,11.0,31134,0,6715,4766,5955,156,654,603,49982,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
208 - Stampers.Tjm. CS,Oversergent,Trin 6,4.0,26125,0,5298,4342,3050,750,279,1249,41092,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
208 - Stampers.Tjm. CS,Oversergent,Trin 7,4.0,27614,0,5528,4450,3040,0,22,531,41185,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
208 - Stampers.Tjm. CS,Seniorsergent,Trin 7,29.0,27614,0,5949,4968,3654,827,710,1178,44900,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
216 - Stampersonel HKKF,Konstabel,Trin 1,9.0,24160,0,4226,2035,390,0,160,2277,33248,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
216 - Stampersonel HKKF,Korporal,Trin 3,6.0,24813,0,4848,3368,2192,0,375,5450,41046,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
216 - Stampersonel HKKF,Overkonstabel-1,Trin 1,6.0,25171,0,4758,3222,1244,0,0,3114,37509,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
240 - Kontorfunktionærer,Kontorfuldmægtig,Trin 7,7.0,30748,0,5581,0,4724,0,461,108,41622,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
240 - Kontorfunktionærer,Kontorfuldmægtig,"Løngrp. 3, Hovedstad, Løntrin 1",9.0,30748,0,5399,59,3426,0,824,76,40533,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
240 - Kontorfunktionærer,Overassistent,"Løngrp. 2, Hovedstad, Sats II",23.2,29372,0,5003,96,2441,0,375,65,37352,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
240 - Kontorfunktionærer,Overassistent,"Løngrp. 2, Provins, Sats II",7.0,28295,0,4828,0,2400,152,202,37,35913,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
267 - Kadetter,Kadet,Trin 1,307.0,25891,0,1092,37,7,396,455,631,28509,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
267 - Kadetter,Kadet,Trin 2,30.0,25891,0,1076,0,0,86,150,118,27320,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
267 - Kadetter,Kadet,Trin 3,161.0,27231,0,1953,2199,0,206,286,311,32187,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
268 - Stampersonel (OK- CS),Oversergent,Trin 1,32.0,27361,0,6321,2994,1766,1983,651,2434,43511,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
268 - Stampersonel (OK- CS),Seniorsergent,Trin 1,13.3,28397,780,6722,2578,4065,434,554,448,43977,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
268 - Stampersonel (OK- CS),Sergent,Trin 1,11.0,26289,0,5873,2300,796,2058,106,2040,39462,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
268 - Stampersonel (OK- CS),Sergentelev SU (SGE-SU),Trin 1,106.0,20984,0,3657,1541,0,0,0,8,26190,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
276 - Stampersonel Cs,Oversergent,Trin 6,5.0,26125,0,5897,3771,2482,1406,567,2237,42486,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
"643 - Officerer m.fl. OK, HOD",Kaptajn,Trin 1,20.0,33671,0,8276,7545,2932,0,659,746,53829,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
"643 - Officerer m.fl. OK, HOD",Kaptajnløjtnant,Trin 1,12.0,33671,0,8039,6385,2687,0,4921,2304,58006,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
"643 - Officerer m.fl. OK, HOD",Løjtnant,Trin 3,9.0,27231,0,5683,2199,0,335,597,1624,37669,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
"643 - Officerer m.fl. OK, HOD",Major,Trin 1,4.6,49350,0,9720,314,2492,0,0,1437,63313,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
"643 - Officerer m.fl. OK, HOD",Premierløjtnant,Trin 1,45.0,29630,0,7052,6374,719,814,747,1842,47177,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.20 - Forsvarsakademiet,Andet
35 - Fysioterapeuter,Fysioterapeut,AC basisløntrin 7,8.0,34099,0,7656,85,5939,0,505,0,48284,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.21 - Forsvarets Sanitetskommando,Andet
67 - Læger i Staten,Afdelingslæge,LR 36 (u.åremål),3.4,48486,0,8308,15763,7263,0,795,0,80616,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.21 - Forsvarets Sanitetskommando,Andet
67 - Læger i Staten,Reservelæge-3,AC basisløntrin 6,4.0,33669,0,7900,9043,0,0,3360,549,54521,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.21 - Forsvarets Sanitetskommando,Andet
67 - Læger i Staten,Reservelæge-3,AC basisløntrin 8,4.0,35716,0,8270,9043,0,0,5398,584,59012,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.21 - Forsvarets Sanitetskommando,Andet
69 - Tandlæger,"Afdelingstandlæge, MIL",Trin 1,3.8,52921,0,11027,0,6854,0,437,0,71239,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.21 - Forsvarets Sanitetskommando,Andet
"113 - Læger, tandlæger og dyrlæger",Afdelingsdyrlæge,Trin 0,3.8,47061,0,8345,0,791,0,0,0,56196,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.21 - Forsvarets Sanitetskommando,Andet
"113 - Læger, tandlæger og dyrlæger",Overlæge,Trin 0,26.0,69045,0,12846,0,4853,0,1032,2996,90773,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.21 - Forsvarets Sanitetskommando,Andet
171 - Stampers.Tjm. HKKF,Overkonstabel-1,Trin 1,4.0,24838,0,4760,4480,1745,0,208,1035,37067,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.21 - Forsvarets Sanitetskommando,Andet
188 - Officerer,Kaptajn,Trin 2,6.0,33671,0,6753,6396,0,4518,347,791,52476,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.21 - Forsvarets Sanitetskommando,Andet
188 - Officerer,Major,Trin 5,4.0,39462,0,9635,7717,518,6495,1563,186,65576,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.21 - Forsvarets Sanitetskommando,Andet
188 - Officerer,Oberstløjtnant,Trin 1,4.0,53548,0,11758,4653,6021,0,4243,614,80837,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.21 - Forsvarets Sanitetskommando,Andet
208 - Stampers.Tjm. CS,Chefsergent,Trin 8,4.0,31134,0,6823,4857,5982,0,849,3178,52823,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.21 - Forsvarets Sanitetskommando,Andet
208 - Stampers.Tjm. CS,Flyverspecialist,Trin 4,5.0,24366,0,4496,3073,1109,0,167,3595,36805,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.21 - Forsvarets Sanitetskommando,Andet
208 - Stampers.Tjm. CS,Seniorsergent,Trin 7,11.0,27614,0,5763,4793,3710,0,723,1125,43729,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.21 - Forsvarets Sanitetskommando,Andet
216 - Stampersonel HKKF,Korporal,Trin 3,6.0,24813,0,4796,3075,1930,0,744,952,36309,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.21 - Forsvarets Sanitetskommando,Andet
240 - Kontorfunktionærer,Klinikassistent,"Løngrp. 2, Provins, Sats II",6.0,28295,0,4983,218,3476,0,417,23,37411,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.21 - Forsvarets Sanitetskommando,Andet
240 - Kontorfunktionærer,Overassistent,"Løngrp. 2, Provins, Sats II",4.0,28295,0,4777,88,2061,0,417,29,35667,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.21 - Forsvarets Sanitetskommando,Andet
251 - Sygeplejersker,Afdelingssygepl.,Trin 2,10.9,33621,0,7415,120,5428,0,690,2028,49303,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.21 - Forsvarets Sanitetskommando,Andet
251 - Sygeplejersker,Sygeplejerske,Trin 1,12.0,29900,0,6179,0,2790,0,432,132,39433,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.21 - Forsvarets Sanitetskommando,Andet
268 - Stampersonel (OK- CS),Oversergent,Trin 1,6.0,27439,0,5929,2314,1950,0,778,1620,40029,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.21 - Forsvarets Sanitetskommando,Andet
268 - Stampersonel (OK- CS),Sergent,Trin 1,4.0,25974,0,5425,2083,771,0,1224,2486,37964,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.23.21 - Forsvarets Sanitetskommando,Andet
46 - Jurister/økonomer,Specialkonsulent,LR 35 (u.åremål),4.0,46335,0,8696,0,1691,0,167,0,56889,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
49 - Magistre,Fuldmægtig,"AC basisløntrin 4, 2-årigt",4.0,29311,0,6015,3771,703,0,0,0,39800,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
49 - Magistre,Specialkonsulent,LR 35 (u.åremål),4.8,47016,0,9259,0,2990,0,139,0,59404,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
171 - Stampers.Tjm. HKKF,Korporal (HKKF),Trin 1,11.0,27582,0,5666,8118,3195,0,295,439,45294,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
171 - Stampers.Tjm. HKKF,Korporal (HKKF),Trin 3,9.0,24889,0,4982,4610,3262,0,303,1102,39148,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
171 - Stampers.Tjm. HKKF,Overkonstabel-1,Trin 1,9.0,26266,0,5449,7681,2294,0,407,1322,43418,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
188 - Officerer,Kaptajn,Trin 2,36.0,33671,0,7419,6521,275,4958,482,2841,56167,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
188 - Officerer,Kaptajnløjtnant,Trin 2,5.0,33671,0,6906,5128,526,4884,933,1724,53772,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
188 - Officerer,Major,Trin 4,29.0,37173,0,9135,5892,478,6556,376,2674,62284,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
188 - Officerer,Major,Trin 5,35.3,39160,423,9934,7743,158,7583,654,1428,67083,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
188 - Officerer,Oberst,Trin 1,8.0,60928,0,13128,7293,9501,4059,4969,770,100648,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
188 - Officerer,Oberstløjtnant,Trin 1,20.0,53548,0,11628,4695,6616,1184,4385,650,82704,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
188 - Officerer,Orlogskaptajn,Trin 4,4.0,37173,0,8184,4789,0,6512,753,6300,63711,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
188 - Officerer,Orlogskaptajn,Trin 5,8.3,38173,1769,9739,7465,243,6972,515,1503,66380,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
200 - SPEC.ARB (3F),Ejendomsservicetekniker,Trin 1,5.0,27745,0,4751,625,1931,0,195,299,35546,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
200 - SPEC.ARB (3F),Lager - og logistikoperatør,Trin 1,4.0,27745,0,4559,80,1165,0,0,866,34416,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
200 - SPEC.ARB (3F),Specialarbejder,Trin 1,15.0,25492,0,4405,139,2214,0,287,852,33388,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
208 - Stampers.Tjm. CS,Chefsergent,Trin 8,12.4,30117,1316,6514,5437,4304,0,181,1502,49370,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
208 - Stampers.Tjm. CS,Oversergent,Trin 6,5.0,26125,0,5449,4984,2588,0,533,2479,42159,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
208 - Stampers.Tjm. CS,Seniorsergent,Trin 7,25.0,27614,0,5897,4880,3871,106,374,3795,46539,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
211 - Tjenestemandslignende,Materielforvalter,Trin 67,5.0,30029,0,6126,0,2588,0,392,510,39645,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
216 - Stampersonel HKKF,Konstabel,Trin 1,7.1,24159,0,4200,3545,0,0,1827,1874,35604,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
216 - Stampersonel HKKF,Korporal,Trin 3,7.0,24813,0,5180,5052,2993,0,365,436,38839,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
216 - Stampersonel HKKF,Overkonstabel,Trin 1,6.4,24160,0,4188,4377,0,0,435,1827,34986,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
216 - Stampersonel HKKF,Overkonstabel-1,Trin 1,22.0,24283,0,4381,5043,214,0,293,3157,37372,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
240 - Kontorfunktionærer,Afdelingsleder-2,"Løngrp. 3, Provins, Løntrin 3",8.0,35287,0,6272,52,4414,0,354,130,46510,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
240 - Kontorfunktionærer,Afdelingsleder-3,"Løngrp. 3, Provins, Løntrin 4",6.0,37981,0,6884,353,6162,0,83,1896,53360,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
240 - Kontorfunktionærer,Assistent,"Løngrp. 2, Provins, Sats I",4.0,26425,0,4383,541,518,0,42,132,32041,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
240 - Kontorfunktionærer,Kontorfuldmægtig,Trin 5,7.1,29254,640,5346,151,3062,141,578,447,39619,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
240 - Kontorfunktionærer,Kontorfuldmægtig,"Løngrp. 3, Hovedstad, Løntrin 1",6.0,30748,0,5547,311,3296,0,500,698,41100,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
240 - Kontorfunktionærer,Kontorfuldmægtig,"Løngrp. 3, Provins, Løntrin 1",16.9,29819,0,5523,113,4570,0,172,676,40874,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
240 - Kontorfunktionærer,Overassistent,Trin 2,12.0,28295,0,4834,70,2163,0,344,299,36004,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
240 - Kontorfunktionærer,Overassistent,"Løngrp. 2, Hovedstad, Sats II",8.0,29372,0,5133,368,2707,0,104,177,37862,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
240 - Kontorfunktionærer,Overassistent,"Løngrp. 2, Provins, Sats II",23.5,28295,0,4691,15,1697,0,74,657,35431,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
268 - Stampersonel (OK- CS),Chefsergent,Trin 1,3.2,32688,0,7284,3072,3695,0,156,2317,49213,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
268 - Stampersonel (OK- CS),Oversergent,Trin 1,13.0,27129,0,5751,2423,1391,154,346,3092,40286,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
268 - Stampersonel (OK- CS),Seniorsergent,Trin 1,21.7,29158,0,6462,2850,2986,115,244,3237,45053,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
268 - Stampersonel (OK- CS),Sergent,Trin 1,9.0,26102,0,5351,2981,136,335,145,2788,37838,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
"643 - Officerer m.fl. OK, HOD",Kaptajn,Trin 1,19.8,33671,0,7889,6803,2101,0,143,2187,52794,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
"643 - Officerer m.fl. OK, HOD",Kaptajnløjtnant,Trin 1,5.0,33671,0,8020,6526,2549,0,1941,2184,54890,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
"643 - Officerer m.fl. OK, HOD",Major,Trin 1,5.8,49758,0,9943,585,3239,0,503,4457,68484,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
"643 - Officerer m.fl. OK, HOD",Premierløjtnant,Trin 1,8.0,29630,0,6887,7598,524,0,281,5353,50274,"2025, 2. kvt.",§12 - Forsvarsministeriet,§12.24.01 - Hjemmeværnet,Andet
46 - Jurister/økonomer,Fuldmægtig,"AC basisløntrin 4, 2-årigt",9.0,29311,0,6096,3771,336,384,0,0,39898,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.11.01 - Departementet,Departement
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 5,6.0,31590,0,6610,3771,1285,0,0,0,43256,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.11.01 - Departementet,Departement
46 - Jurister/økonomer,Kontorchef,LR 37 (m.åremål),4.0,57405,0,14911,3764,9949,10461,0,0,96489,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.11.01 - Departementet,Departement
46 - Jurister/økonomer,Specialkonsulent,LR 35 (u.åremål),7.0,46335,0,9925,2055,3353,1791,675,0,64134,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.11.01 - Departementet,Departement
46 - Jurister/økonomer,Chefkonsulent,LR 36 (u.åremål),10.7,49874,0,10527,46,7211,0,2264,486,70408,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.01 - Styrelsen for Samfundssikkerhed,Styrelse
46 - Jurister/økonomer,Kontorchef,LR 37 (m.åremål),4.0,57546,0,14001,9667,0,9472,1875,0,92561,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.01 - Styrelsen for Samfundssikkerhed,Styrelse
46 - Jurister/økonomer,Specialkonsulent,LR 35 (u.åremål),4.0,46335,0,8832,0,1446,0,0,504,57118,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.01 - Styrelsen for Samfundssikkerhed,Styrelse
44 - Ingeniører,Chefkonsulent,LR 36 (u.åremål),4.5,49874,0,10512,0,7254,0,2162,0,69802,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
44 - Ingeniører,Civilingeniør,AC basisløntrin 8,4.0,35716,0,8185,0,8505,0,1708,0,54115,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
44 - Ingeniører,Specialkonsulent,LR 35 (u.åremål),5.0,46335,0,9492,185,5029,0,867,1209,63118,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
46 - Jurister/økonomer,Chefkonsulent,LR 36 (u.åremål),12.9,50080,0,10625,128,7275,286,1916,0,70310,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
46 - Jurister/økonomer,Fuldmægtig,"AC basisløntrin 4, 2-årigt",5.0,29311,0,6109,3771,1067,0,10,0,40269,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
46 - Jurister/økonomer,Fuldmægtig,AC basisløntrin 8,5.0,35716,0,8019,5198,3725,243,1467,0,54367,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
46 - Jurister/økonomer,Kontorchef,LR 37 (m.åremål),5.0,54946,0,13845,0,3726,16889,3383,0,92790,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
46 - Jurister/økonomer,Specialkonsulent,LR 35 (u.åremål),13.8,46223,306,9472,59,4394,0,1303,0,61758,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
49 - Magistre,Chefkonsulent,LR 36 (u.åremål),5.8,49874,0,10293,0,5856,0,2765,2203,70991,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
49 - Magistre,Specialkonsulent,LR 35 (u.åremål),14.0,46335,0,9148,122,3182,0,1405,981,61174,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
188 - Officerer,Brigadechef,Trin 1,8.0,54470,0,12134,145,15054,0,4156,3150,89109,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
188 - Officerer,Sektionschef,Trin 3,10.8,37172,0,7903,2986,2298,3388,966,5459,60172,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
188 - Officerer,Sektionschef,Trin 4,19.4,38638,1125,10219,4023,1884,8172,1168,3359,68589,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
188 - Officerer,Sektionschef,Trin 5,12.0,49833,0,9486,803,2364,5676,2208,2384,72755,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
188 - Officerer,Sektionsleder,Trin 2,8.0,33671,0,8301,4426,1952,4858,1208,7603,62019,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
200 - SPEC.ARB (3F),Specialarbejder,Trin 1,8.0,25145,0,4574,238,3860,0,1052,67,34936,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
228 - Faglærte Arbejdere,Håndværker,Trin 1,4.9,28580,0,5335,320,4496,0,600,120,39449,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
228 - Faglærte Arbejdere,Mekaniker,Trin 1,3.9,28580,0,5189,115,3638,0,604,8,38133,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
240 - Kontorfunktionærer,Kontorfuldmægtig,Trin 5,3.8,29819,0,5586,0,5368,532,665,37,42008,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
240 - Kontorfunktionærer,Kontorfuldmægtig,"Løngrp. 3, Hovedstad, Løntrin 1",5.8,30748,0,5940,88,5327,0,746,124,42973,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
240 - Kontorfunktionærer,Kontorfuldmægtig,"Løngrp. 3, Provins, Løntrin 1",5.0,29819,0,5229,149,3511,0,700,48,39455,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
240 - Kontorfunktionærer,Overassistent,"Løngrp. 2, Provins, Sats II",7.5,28295,0,4751,0,2280,0,334,69,35728,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
267 - Kadetter,Mester,Trin 3,13.0,27231,0,1970,2199,614,0,313,602,32929,"2025, 2. kvt.",§13 - Ministeriet for Samfundssikkerhed og Beredskab,§13.21.02 - Beredskabsstyrelsen,Styrelse
